# text = Regionsudvalget kan også afgive udtalelser på eget initiativ og dermed sætte emner på EU-dagsordenen.
# sent_id = 68.da
# text = Tidligere års vindere inviteres til at optræde som særlige gæster.
# sent_id = 74.da
1	Tidligere	tidlig	_	607b808035d80a3e2a6f3075@_21085709	_
2	års	år	_	607b808035d80a3e2a6f474f@_21098233	_
3	vindere	vinder	_	607b808035d80a3e2a6f429f@_21095367	_
4	inviteres	invitere	_	607b808035d80a3e2a6ec603@_21037707	_
5	til	til	_	non-content-word	_
6	at	at	_	non-content-word	_
7	optræde	optræde	_	607b808035d80a3e2a6ef73a@_21059442	_
8	som	som	_	non-content-word	_
9	særlige	særlig	_	607b808035d80a3e2a6f2ba6@_21083484	_
10	gæster	gæst	SpaceAfter=No	607b808035d80a3e2a6eb68e@_21029773	_
11	.	.	_	non-content-word	_

# text = Der udnævnes også certificerings- og revisionsmyndigheder til at overvåge og sikre overholdelse af udgifter i ESF-forordningen.
# sent_id = 73.da
1	Der	der	_	non-content-word	_
2	udnævnes	udnævne	_	607b808035d80a3e2a6f3a6c@_21090783	_
3	også	også	_	non-content-word	_
4	certificerings-	certificering	_	lexli:sl1XPjEnWh4orIFzd1JKCvmNeUXbDu29GJHYops1syE5F4ljvUfbbRGR83	_
5	og	og	_	non-content-word	_
6-7	revisionsmyndigheder	_	_	_	_
6	revision	revision	_	607b808035d80a3e2a6f0a03@_21067665	_
7	myndighed	myndighed	_	607b808035d80a3e2a6eedb5@_21054589	_
8	til	til	_	non-content-word	_
9	at	at	_	non-content-word	_
10	overvåge	overvåge	_	607b808035d80a3e2a6ef988@_21060701	_
11	og	og	_	non-content-word	_
12	sikre	sikre	_	607b808035d80a3e2a6f1405@_21072293	_
13	overholdelse	overholdelse	_	lexli:CNI03wlAoc5fCdcCuBx7o7aID6rBXW3oDNqZf4r9q0iuKDuXfsp7oBFP85	_
14	af	af	_	non-content-word	_
15	udgifter	udgift	_	607b808035d80a3e2a6f39e2@_21090528	_
16	i	i	_	non-content-word	_
17	ESF-forordningen	ESF-forordning	SpaceAfter=No	lexli:3bO4ywQO0ZZYcoDNdR0ck0Ux38azrCdAYiPzRnHb1Tzll2Airvo7r3wXXg	_
18	.	.	_	non-content-word	_

# text = Grænsefladen foreligger på de 24 officielle EU-sprog, men de fleste metadata er i øjeblikket kun til rådighed for et begrænset antal sprog (engelsk, fransk og tysk).
# sent_id = 76.da
1	Grænsefladen	grænseflade	_	lexli:nqIYPG0FmngsFChZUfGeN5xP2v4hgJhTgjJPhi3uU5vGFDM3evRPFIUIb0	_
2	foreligger	foreligge	_	lexli:ucXUQspEqwJX4oHr84DFfFGpogiikVHseodkMC3F0XipHujs7MccX1LWQF	_
3	på	på	_	non-content-word	_
4	de	den	_	non-content-word	_
5	24	24	_	non-content-word	_
6	officielle	officiel	_	607b808035d80a3e2a6ef43d@_21057780	_
7	EU-sprog	EU-sprog	SpaceAfter=No	607b807f35d80a3e2a6e7253@_21017870	_
8	,	,	_	non-content-word	_
9	men	men	_	non-content-word	_
10	de	den	_	non-content-word	_
11	fleste	flest	_	lexli:6MEQ8KVPmQ2wsJqJhAR9yx4KteGLHUVOFHjw4Idsl2pG6YvidtkVVBGCJz	_
12	metadata	metadata	_	bn:00054548n	_
13	er	være	_	607b808035d80a3e2a6f459c@_21096554	_
14	i	i	_	non-content-word	_
15	øjeblikket	øjeblik	_	607b808035d80a3e2a6f4870@_21097628	_
16	kun	kun	_	lexli:T7XZu6RVPJU1V3EeEtqCyclyDiEBzIGybcvaQpgO0VnphuSk2Il6DeXg30	_
17	til	til	_	lexli:rr3zaNSEUyOh9kxA1txV7Hjoewmp24ZlTc42SSYJUE899UdOjuQ7Ve2mL2	MWE_1
18	rådighed	rådighed	_	lexli:rr3zaNSEUyOh9kxA1txV7Hjoewmp24ZlTc42SSYJUE899UdOjuQ7Ve2mL2	MWE_1
19	for	for	_	non-content-word	_
20	et	en	_	non-content-word	_
21	begrænset	begrænset	_	607b807f35d80a3e2a6e8087@_21005760	_
22	antal	antal	_	607b807f35d80a3e2a6e7a15@_21003049	_
23	sprog	sprog	_	607b808035d80a3e2a6f214b@_21078462	_
24	(	(	SpaceAfter=No	non-content-word	_
25	engelsk	engelsk	SpaceAfter=No	607b807f35d80a3e2a6e9b4a@_21017148	_
26	,	,	_	non-content-word	_
27	fransk	fransk	_	607b807f35d80a3e2a6ea955@_21023937	_
28	og	og	_	non-content-word	_
29	tysk	tysk	SpaceAfter=No	607b808035d80a3e2a6f3804@_21089295	_
30	)	)	SpaceAfter=No	non-content-word	_
31	.	.	_	non-content-word	_

# text = Når strategien og budgetfordelingen er aftalt, vælges der en fælles programmodel.
# sent_id = 75.da
1	Når	når	_	non-content-word	_
2	strategien	strategi	_	607b808035d80a3e2a6f25c9@_21080669	_
3	og	og	_	non-content-word	_
4-5	budgetfordelingen	_	_	_	_
4	budget	budget	_	607b807f35d80a3e2a6e8a6e@_21010103	_
5	fordeling	fordeling	_	607b807f35d80a3e2a6ea50c@_21021707	_
6	er	være	_	607b808035d80a3e2a6f459c@_21096550	_
7	aftalt	aftale	SpaceAfter=No	607b807f35d80a3e2a6e7628@_21001238	_
8	,	,	_	non-content-word	_
9	vælges	vælge	_	607b808035d80a3e2a6f456b@_21096466	_
10	der	der	_	non-content-word	_
11	en	en	_	non-content-word	_
12	fælles	fælles	_	607b808035d80a3e2a6eacc0@_21025416	_
13-14	programmodel	_	SpaceAfter=No	_	_
13	program	program	_	607b808035d80a3e2a6f0265@_21064271	_
14	model	model	_	607b808035d80a3e2a6eeabe@_21053423	_
15	.	.	_	non-content-word	_

# text = Medlemsstaterne udpeger nationale ESF-forvaltningsmyndigheder, som har ansvaret for projektudvælgelse, støtteudbetaling og evaluering af projekternes fremdrift og resultater.
# sent_id = 78.da
1	Medlemsstaterne	medlemsstat	_	607b808035d80a3e2a6ee716@_91004146	_
2	udpeger	udpege	_	607b808035d80a3e2a6f3a6e@_21090792	_
3	nationale	national	_	607b808035d80a3e2a6eef99@_21055426	_
4-5	ESF-forvaltningsmyndigheder	_	SpaceAfter=No	_	_
4	ESF	ESF	_	bn:11692356n	_
5	forvaltningsmyndighed	forvaltningsmyndighed	_	607b807f35d80a3e2a6ea889@_22008498	_
6	,	,	_	non-content-word	_
7	som	som	_	non-content-word	_
8	har	have	_	607b808035d80a3e2a6eb8b6@_21030942	_
9	ansvaret	ansvar	_	607b807f35d80a3e2a6e79f8@_21002990	_
10	for	for	_	non-content-word	_
11-12	projektudvælgelse	_	SpaceAfter=No	_	_
11	projekt	projekt	_	607b808035d80a3e2a6f027e@_21064317	_
12	udvælgelse	udvælgelse	_	607b808035d80a3e2a6f3b78@_21091363	_
13	,	,	_	non-content-word	_
14-15	støtteudbetaling	_	_	_	_
14	støtte	støtte	_	607b808035d80a3e2a6f27d9@_21081627	_
15	udbetaling	udbetaling	_	607b808035d80a3e2a6f3954@_21090173	_
16	og	og	_	non-content-word	_
17	evaluering	evaluering	_	607b807f35d80a3e2a6e9ce4@_21017878	_
18	af	af	_	non-content-word	_
19	projekternes	projekt	_	607b808035d80a3e2a6f027e@_21064314	_
20	fremdrift	fremdrift	_	607b807f35d80a3e2a6ea9c8@_21024158	_
21	og	og	_	non-content-word	_
22	resultater	resultat	SpaceAfter=No	607b808035d80a3e2a6f0974@_21067367	_
23	.	.	_	non-content-word	_

# text = Kataloget giver brugerne adgang til data fra websites for EU's forskellige institutioner, agenturer og andre organer.
# sent_id = 77.da
1	Kataloget	katalog	_	lexli:jp060QqQPTTBRkhvbCWGxE5l2Db53ivsgEkoPvYBJYfjvem74mPsyNZMXp	_
2	giver	give	_	607b808035d80a3e2a6eb155@_21027572	_
3	brugerne	bruger	_	607b807f35d80a3e2a6e894d@_21009634	_
4	adgang	adgang	_	607b807f35d80a3e2a6e740f@_21000248	_
5	til	til	_	non-content-word	_
6	data	data	_	607b807f35d80a3e2a6e9158@_21012609	_
7	fra	fra	_	non-content-word	_
8	websites	website	_	607b808035d80a3e2a6f461e@_21096862	_
9	for	for	_	non-content-word	_
10	EU's	EU	_	607b807f35d80a3e2a6e724b@_23000271	_
11	forskellige	forskellig	_	607b807f35d80a3e2a6ea74d@_21022950	_
12	institutioner	institution	SpaceAfter=No	607b808035d80a3e2a6ec545@_21037373	_
13	,	,	_	non-content-word	_
14	agenturer	agentur	_	607b807f35d80a3e2a6e768a@_21001416	_
15	og	og	_	non-content-word	_
16	andre	anden	_	non-content-word	_
17	organer	organ	SpaceAfter=No	607b808035d80a3e2a6ef7b7@_21059701	_
18	.	.	_	non-content-word	_

# text = I 1903 var den ukrainske befolkning i det vestlige Canada blevet så stor at den tiltrak opmærksomhed fra religiøse ledere, politikere og lærere.
# sent_id = 80.da
1	I	i	_	non-content-word	_
2	1903	1903	_	non-content-word	_
3	var	være	_	607b808035d80a3e2a6f459c@_21096550	_
4	den	den	_	non-content-word	_
5	ukrainske	ukrainsk	_	lexli:NInmcz2qcPKPwUqYbGvTualqgBx3Yc4z4ONgPht4pTbfEMTwMOAZPJmjok	_
6	befolkning	befolkning	_	607b807f35d80a3e2a6e803c@_21005634	_
7	i	i	_	non-content-word	_
8	det	den	_	non-content-word	_
9	vestlige	vestlig	_	607b808035d80a3e2a6f41aa@_21094807	_
10	Canada	Canada	_	bn:00015115n	_
11	blevet	blive	_	607b807f35d80a3e2a6e851f@_21007820	_
12	så	så	_	non-content-word	_
13	stor	stor	_	607b808035d80a3e2a6f250a@_21080358	_
14	at	at	_	non-content-word	_
15	den	den	_	non-content-word	_
16	tiltrak	tiltrække	_	607b808035d80a3e2a6f31b9@_21086445	_
17	opmærksomhed	opmærksomhed	_	607b808035d80a3e2a6ef697@_21059056	_
18	fra	fra	_	non-content-word	_
19	religiøse	religiøs	_	607b808035d80a3e2a6f0874@_21066933	_
20	ledere	leder	SpaceAfter=No	607b808035d80a3e2a6edc2f@_21046951	_
21	,	,	_	non-content-word	_
22	politikere	politiker	_	607b808035d80a3e2a6effeb@_21063285	_
23	og	og	_	non-content-word	_
24	lærere	lærer	SpaceAfter=No	607b808035d80a3e2a6ee25e@_21049814	_
25	.	.	_	non-content-word	_

# text = Disse fælles prioriteter medtages derefter i beskæftigelsesretningslinjerne og indarbejdes i de nationale reformprogrammer, som udarbejdes af de enkelte medlemsstater.
# sent_id = 79.da
1	Disse	denne	_	non-content-word	_
2	fælles	fælles	_	607b808035d80a3e2a6eacc0@_21025417	_
3	prioriteter	prioritet	_	bn:09203887n	_
4	medtages	medtage	_	607b808035d80a3e2a6ee72e@_21051910	_
5	derefter	derefter	_	lexli:I4QfbNJGwzphxq807snU6Um5M0oUlF4saGLnWQjh0q3WqYd5e3uAtRNqig	_
6	i	i	_	non-content-word	_
7-8	beskæftigelsesretningslinjerne	_	_	_	_
7	beskæftigelse	beskæftigelse	_	607b807f35d80a3e2a6e81d0@_21006444	_
8	retningslinje	retningslinje	_	607b808035d80a3e2a6f0992@_21067458	_
9	og	og	_	non-content-word	_
10	indarbejdes	indarbejde	_	607b808035d80a3e2a6ec2e0@_21036098	_
11	i	i	_	non-content-word	_
12	de	den	_	non-content-word	_
13	nationale	national	_	607b808035d80a3e2a6eef99@_21055426	_
14	reformprogrammer	reformprogram	SpaceAfter=No	607b808035d80a3e2a6f072c@_21066454	_
15	,	,	_	non-content-word	_
16	som	som	_	non-content-word	_
17	udarbejdes	udarbejde	_	607b808035d80a3e2a6f394e@_21090158	_
18	af	af	_	non-content-word	_
19	de	den	_	non-content-word	_
20	enkelte	enkelt	_	lexli:tMXZpbMWeBJxkwJQTtHBbcQGBTQupSuLhtHYtR3rGLaL6F2qoKaOyLebcc	_
21	medlemsstater	medlemsstat	SpaceAfter=No	607b808035d80a3e2a6ee716@_91004146	_
22	.	.	_	non-content-word	_

# text = Det var oprindeligt skabt til at oversætte mellem tæt forbundne sprog, men er senere blevet udvidet til også at kunne behandle mere fjerntstående sprogpar.
# sent_id = 82.da
1	Det	det	_	non-content-word	_
2	var	være	_	607b808035d80a3e2a6f459c@_21096550	_
3	oprindeligt	oprindelig	_	607b808035d80a3e2a6ef6b3@_21059166	_
4	skabt	skabe	_	607b808035d80a3e2a6f14d4@_21072647	_
5	til	til	_	non-content-word	_
6	at	at	_	non-content-word	_
7	oversætte	oversætte	_	607b808035d80a3e2a6ef95b@_21060605	_
8	mellem	mellem	_	non-content-word	_
9	tæt	tæt	_	lexli:u08CbW8vCKI50Z4MyYzhvBvzxyZNNjcpTJljJrsvbK3Yi72vnd90LFjKgK	_
10	forbundne	forbinde	_	607b807f35d80a3e2a6ea4b6@_21021549	_
11	sprog	sprog	SpaceAfter=No	607b808035d80a3e2a6f214b@_21078462	_
12	,	,	_	non-content-word	_
13	men	men	_	non-content-word	_
14	er	være	_	607b808035d80a3e2a6f459c@_21096550	_
15	senere	senere	_	bn:00114166r	_
16	blevet	blive	_	607b807f35d80a3e2a6e851f@_21007816	_
17	udvidet	udvide	_	bn:00095770v	_
18	til	til	_	non-content-word	_
19	også	også	_	lexli:WaskIG6D3OKKK4EBFOm8BOtUZcyZf7MLyAs7xf2pARgp6kTB7BeBtE4dnq	_
20	at	at	_	non-content-word	_
21	kunne	kunne	_	607b808035d80a3e2a6ed6b8@_21044766	_
22	behandle	behandle	_	607b807f35d80a3e2a6e80a1@_21005817	_
23	mere	mere	_	lexli:7rH1VewmjKQNAkqyBl5OVdDoM5ipfOte6qUS8pQWzV9RZmJ5J0r08c6Vop	_
24	fjerntstående	fjerntstående	_	lexli:ySeZWCOjGJOLdy3ZrXOir6YIdl0v181PqpAas9MDXOmhEXVzrDN01u4IHa	_
25	sprogpar	sprogpar	SpaceAfter=No	lexli:KYBjb65lM6UPIt7kvulCRRW0xFtBeEOZLdycRUJGsgzGaHRi8QRyWrzs3D	_
26	.	.	_	non-content-word	_

# text = Kompetente myndigheder er IMI's slutbrugere.
# sent_id = 81.da
1	Kompetente	kompetent	_	lexli:1Ur91KY76dpbrtXTU78DVMmWtG2zc2ROBqjiyYXlhACs3J0oEyxRJNWyLb	_
2	myndigheder	myndighed	_	607b808035d80a3e2a6eedb5@_21054589	_
3	er	være	_	607b808035d80a3e2a6f459c@_21096549	_
4	IMI's	IMI	_	lexli:kesKPT1moNpNg0iR38vU4FVF2Uo2SneCZLdqswAa2M6Cv57WMnBeKu5T9B	_
5	slutbrugere	slutbruger	SpaceAfter=No	bn:00030740n	_
6	.	.	_	non-content-word	_

# text = IMI tillader offentlige administratorer på nationalt, regionalt og lokalt niveau at identificere deres kollegaer i andre lande og udveksle informationer med dem.
# sent_id = 84.da
1	IMI	IMI	_	lexli:kesKPT1moNpNg0iR38vU4FVF2Uo2SneCZLdqswAa2M6Cv57WMnBeKu5T9B	_
2	tillader	tillade	_	607b808035d80a3e2a6f3139@_21086172	_
3	offentlige	offentlig	_	607b808035d80a3e2a6ef41f@_21057738	_
4	administratorer	administrator	_	607b807f35d80a3e2a6e742c@_21000285	_
5	på	på	_	non-content-word	_
6	nationalt	national	SpaceAfter=No	607b808035d80a3e2a6eef99@_21055426	_
7	,	,	_	non-content-word	_
8	regionalt	regional	_	607b808035d80a3e2a6f0764@_21066536	_
9	og	og	_	non-content-word	_
10	lokalt	lokal	_	lexli:ECGutrBg3T02SZkP5coQXwQESF4seWrR4cxoFoADf2u8PdxKk7iye9udXm	_
11	niveau	niveau	_	607b808035d80a3e2a6ef1da@_21056416	_
12	at	at	_	non-content-word	_
13	identificere	identificere	_	607b808035d80a3e2a6ec201@_21035602	_
14	deres	deres	_	non-content-word	_
15	kollegaer	kollega	_	607b808035d80a3e2a6ed078@_21042058	_
16	i	i	_	non-content-word	_
17	andre	anden	_	non-content-word	_
18	lande	land	_	607b808035d80a3e2a6eda9a@_21046254	_
19	og	og	_	non-content-word	_
20	udveksle	udveksle	_	607b808035d80a3e2a6f3b49@_21091283	_
21	informationer	information	_	607b808035d80a3e2a6ec4c3@_21037130	_
22	med	med	_	non-content-word	_
23	dem	de	SpaceAfter=No	non-content-word	_
24	.	.	_	non-content-word	_

# text = Steroider gives rutinemæssigt, i alvorlige tilfælde anvendes adrenalin.
# sent_id = 83.da
1	Steroider	steroid	_	607b808035d80a3e2a6f23f9@_21079736	_
2	gives	give	_	607b808035d80a3e2a6eb155@_21027565	_
3	rutinemæssigt	rutinemæssig	SpaceAfter=No	lexli:8oQ5HOc1YMUljzkv9lWKiA0Y8APgjqY9pA4Rpabhi73el8eANKSU86lykQ	_
4	,	,	_	non-content-word	_
5	i	i	_	non-content-word	_
6	alvorlige	alvorlig	_	607b807f35d80a3e2a6e7829@_21002226	_
7	tilfælde	tilfælde	_	607b808035d80a3e2a6f3109@_21086057	_
8	anvendes	anvende	_	607b807f35d80a3e2a6e7a51@_21003158	_
9	adrenalin	adrenalin	SpaceAfter=No	607b807f35d80a3e2a6e7441@_21000307	_
10	.	.	_	non-content-word	_

# text = Dette sår kan være større under huden end over huden, og der kan forekomme hævelse omkring såret.
# sent_id = 86.da
1	Dette	denne	_	non-content-word	_
2	sår	sår	_	607b808035d80a3e2a6f2b4a@_21084086	_
3	kan	kunne	_	607b808035d80a3e2a6ed6b8@_21044766	_
4	være	være	_	607b808035d80a3e2a6f459c@_21096562	_
5	større	stor	_	607b808035d80a3e2a6f250a@_21080357	_
6	under	under	_	non-content-word	_
7	huden	hud	_	607b808035d80a3e2a6ebd6c@_21033369	_
8	end	end	_	non-content-word	_
9	over	over	_	non-content-word	_
10	huden	hud	SpaceAfter=No	607b808035d80a3e2a6ebd6c@_21033369	_
11	,	,	_	non-content-word	_
12	og	og	_	non-content-word	_
13	der	der	_	non-content-word	_
14	kan	kunne	_	607b808035d80a3e2a6ed6b8@_21044767	_
15	forekomme	forekomme	_	607b807f35d80a3e2a6ea53f@_21021832	_
16	hævelse	hævelse	_	lexli:GfbcnmUh0wA426zfXzKR935IsljiN1H7YF3cwsCxoMoBshKwS6OMIBkyWz	_
17	omkring	omkring	_	non-content-word	_
18	såret	sår	SpaceAfter=No	607b808035d80a3e2a6f2b4a@_21084086	_
19	.	.	_	non-content-word	_

# text = En graf, der indeholder en Hamiltonian-cyklus, kaldes en Hamilton-graf.
# sent_id = 85.da
1	En	en	_	non-content-word	_
2	graf	graf	SpaceAfter=No	607b808035d80a3e2a6eb2a0@_21028291	_
3	,	,	_	non-content-word	_
4	der	der	_	non-content-word	_
5	indeholder	indeholde	_	607b808035d80a3e2a6ec305@_21036207	_
6	en	en	_	non-content-word	_
7-8	Hamiltonian-cyklus	_	SpaceAfter=No	_	_
7	Hamilton	Hamilton	_	bn:15906844n	_
8	cyklus	cyklus	_	607b807f35d80a3e2a6e9031@_21012165	_
9	,	,	_	non-content-word	_
10	kaldes	kalde	_	607b808035d80a3e2a6ec95e@_21038966	_
11	en	en	_	non-content-word	_
12-13	Hamilton-graf	_	SpaceAfter=No	_	_
12	Hamilton	Hamilton	_	bn:15906844n	_
13	graf	graf	_	607b808035d80a3e2a6eb2a0@_21028291	_
14	.	.	_	non-content-word	_

# text = De udarbejdes med støtte fra eksterne eksperter.
# sent_id = 88.da
1	De	de	_	non-content-word	_
2	udarbejdes	udarbejde	_	607b808035d80a3e2a6f394e@_21090158	_
3	med	med	_	non-content-word	_
4	støtte	støtte	_	607b808035d80a3e2a6f27d9@_21081629	_
5	fra	fra	_	non-content-word	_
6	eksterne	ekstern	_	607b807f35d80a3e2a6e9990@_21016450	_
7	eksperter	ekspert	SpaceAfter=No	607b807f35d80a3e2a6e9958@_21016362	_
8	.	.	_	non-content-word	_

# text = Det gælder også for dyr og planter.
# sent_id = 87.da
1	Det	det	_	non-content-word	_
2	gælder	gælde	_	607b808035d80a3e2a6eb672@_21029714	_
3	også	også	_	non-content-word	_
4	for	for	_	non-content-word	_
5	dyr	dyr	_	607b807f35d80a3e2a6e96cf@_21015153	_
6	og	og	_	non-content-word	_
7	planter	plante	SpaceAfter=No	607b808035d80a3e2a6efeb9@_21062802	_
8	.	.	_	non-content-word	_

# text = En enkelt dosis er normalt alt, hvad der kræves, og regnes generelt for at være ret sikker.
# sent_id = 90.da
1	En	en	_	non-content-word	_
2	enkelt	enkelt	_	lexli:KeBcfrQZVgYUwc34M2eGOKIbktL6VSBwA9UiycAFSVzTBKiqbA3E6xEZ4A	_
3	dosis	dosis	_	607b807f35d80a3e2a6e94d9@_21014225	_
4	er	være	_	607b808035d80a3e2a6f459c@_21096549	_
5	normalt	normal	_	607b808035d80a3e2a6ef229@_21056635	_
6	alt	al	SpaceAfter=No	non-content-word	_
7	,	,	_	non-content-word	_
8	hvad	hvad	_	non-content-word	_
9	der	der	_	non-content-word	_
10	kræves	kræve	SpaceAfter=No	607b808035d80a3e2a6ed5d7@_21044437	_
11	,	,	_	non-content-word	_
