lahek	ADJ	DDDS|lahek|ADJ|3	ki pogosto menja partnerje
lahek	ADJ	DDDS|lahek|ADJ|4	o počutju; neobremenjenosti
lahek	ADJ	DDDS|lahek|ADJ|5	o snoveh in surovinah
lahek	ADJ	DDDS|lahek|ADJ|6	zmeren; neintenziven
lahek	ADJ	DDDS|lahek|ADJ|7	o oblačilih in tkaninah
lahek	ADJ	DDDS|lahek|ADJ|8	miselno nezahteven; preprost
lahek	ADJ	DDDS|lahek|ADJ|9	o teži
lahko	ADV	DDDS|lahko|ADV|1	o možnosti uresničitve
lahko	ADV	DDDS|lahko|ADV|2	o dovoljenju
lahko	ADV	DDDS|lahko|ADV|3	o govoru, mnenju
lahko	ADV	DDDS|lahko|ADV|4	imeti možnost
lahko	ADV	DDDS|lahko|ADV|5	enostavno; brez težav
lahko	ADV	DDDS|lahko|ADV|6	o obstoju možnosti
lahko	ADV	DDDS|lahko|ADV|7	brez hudih posledic
lahko	ADV	DDDS|lahko|ADV|8	o zmožnosti, sposobnosti
mrtev	ADJ	DDDS|mrtev|ADJ|1	o nedelovanju
mrtev	ADJ	DDDS|mrtev|ADJ|2	odmrl
mrtev	ADJ	DDDS|mrtev|ADJ|3	o praznini, pustosti
mrtev	ADJ	DDDS|mrtev|ADJ|4	ki ne izraža čustev
mrtev	ADJ	DDDS|mrtev|ADJ|5	apatičen
mrtev	ADJ	DDDS|mrtev|ADJ|6	ki ne prinaša dobička
mrtev	ADJ	DDDS|mrtev|ADJ|7	ki se ne uporablja
mrtev	ADJ	DDDS|mrtev|ADJ|8	brez dejavnosti
mrtev	ADJ	DDDS|mrtev|ADJ|9	o smrti
mrtev	ADJ	DDDS|mrtev|ADJ|10	o hrani in pijači
mrtev	ADJ	DDDS|mrtev|ADJ|11	kjer ni živih bitij
mrtev	ADJ	DDDS|mrtev|ADJ|12	o odrevenelosti telesa
mrtev	ADJ	DDDS|mrtev|ADJ|13	neizkoriščen, prazen
mrtev	ADJ	DDDS|mrtev|ADJ|14	nezmožen čustvovanja
mrtev	ADJ	DDDS|mrtev|ADJ|15	brez prihodnosti
mrtev	ADJ	DDDS|mrtev|ADJ|16	tog, rigiden
mrtev	ADJ	DDDS|mrtev|ADJ|17	o barvi
napet	ADJ	DDDS|napet|ADJ|1	živčen
napet	ADJ	DDDS|napet|ADJ|2	zakrčen
napet	ADJ	DDDS|napet|ADJ|3	o privlačnem telesnem videzu
napet	ADJ	DDDS|napet|ADJ|4	o uporabi orožja
napet	ADJ	DDDS|napet|ADJ|5	povečan; poln
napet	ADJ	DDDS|napet|ADJ|6	pri telesni aktivnosti
napet	ADJ	DDDS|napet|ADJ|7	do skrajnosti raztegnjen
napet	ADJ	DDDS|napet|ADJ|8	o visoki intenzivnosti
napet	ADJ	DDDS|napet|ADJ|9	o vznemirljivem dogodku ali situaciji
napet	ADJ	DDDS|napet|ADJ|10	o veliki pozornosti
napet	ADJ	DDDS|napet|ADJ|11	o aktiviranosti
nebo	NOUN	DDDS|nebo|NOUN|1	o orientaciji
nebo	NOUN	DDDS|nebo|NOUN|2	o visoki stopnji
nebo	NOUN	DDDS|nebo|NOUN|3	zelo visoko
nebo	NOUN	DDDS|nebo|NOUN|4	nebesa
nebo	NOUN	DDDS|nebo|NOUN|5	o družbenem dogajanju; scena
nebo	NOUN	DDDS|nebo|NOUN|6	o ugodju in sreči
nebo	NOUN	DDDS|nebo|NOUN|7	o stanju posameznika ali družbe
nebo	NOUN	DDDS|nebo|NOUN|8	v ustni votlini
nebo	NOUN	DDDS|nebo|NOUN|9	prostor nad tlemi
nebo	NOUN	DDDS|nebo|NOUN|10	o obzorju
nosilec	NOUN	DDDS|nosilec|NOUN|1	kdor kaj nosi
nosilec	NOUN	DDDS|nosilec|NOUN|2	imetnik
nosilec	NOUN	DDDS|nosilec|NOUN|3	o funkciji
nosilec	NOUN	DDDS|nosilec|NOUN|4	o podatkih
nosilec	NOUN	DDDS|nosilec|NOUN|5	o napravi
nosilec	NOUN	DDDS|nosilec|NOUN|6	ključni akter, dejavnik
nosilec	NOUN	DDDS|nosilec|NOUN|7	o najboljšem igralcu ali moštvu
nosilec	NOUN	DDDS|nosilec|NOUN|8	o lastnosti
oblika	NOUN	DDDS|oblika|NOUN|1	o načinu delovanja
oblika	NOUN	DDDS|oblika|NOUN|2	o enačbi ali funkciji
oblika	NOUN	DDDS|oblika|NOUN|3	o živih bitjih
oblika	NOUN	DDDS|oblika|NOUN|4	o bolezni
oblika	NOUN	DDDS|oblika|NOUN|5	verzija nečesa
oblika	NOUN	DDDS|oblika|NOUN|6	kar predstavlja nekaj
oblika	NOUN	DDDS|oblika|NOUN|7	format
oblika	NOUN	DDDS|oblika|NOUN|8	o videzu česa
oblika	NOUN	DDDS|oblika|NOUN|9	o liku
oblika	NOUN	DDDS|oblika|NOUN|10	o stanju snovi
odpovedati	VERB	DDDS|odpovedati|VERB|1	preklicati dogovorjeno
odpovedati	VERB	DDDS|odpovedati|VERB|2	ne nuditi več
odpovedati	VERB	DDDS|odpovedati|VERB|3	opustiti navado ali negativno dejavnost
odpovedati	VERB	DDDS|odpovedati|VERB|4	o stikih z osebo
odpovedati	VERB	DDDS|odpovedati|VERB|5	prenehati delovati
odpovedati	VERB	DDDS|odpovedati|VERB|6	odstopiti od pogodbe
odpovedati	VERB	DDDS|odpovedati|VERB|7	odstopiti od pravice ali želje
odpovedati	VERB	DDDS|odpovedati|VERB|8	ne delovati kot pričakovano
odstopiti	VERB	DDDS|odstopiti|VERB|1	odstaviti; prisiliti v odstop
odstopiti	VERB	DDDS|odstopiti|VERB|2	o različnosti
odstopiti	VERB	DDDS|odstopiti|VERB|3	prepustiti v uporabo
odstopiti	VERB	DDDS|odstopiti|VERB|4	stopiti nazaj
odstopiti	VERB	DDDS|odstopiti|VERB|5	opustiti; odreči se
odstopiti	VERB	DDDS|odstopiti|VERB|6	zapustiti položaj
odstopiti	VERB	DDDS|odstopiti|VERB|7	odlepiti se od podlage
odstopiti	VERB	DDDS|odstopiti|VERB|8	na tekmovanju
odstopiti	VERB	DDDS|odstopiti|VERB|9	predati v ukrepanje
okrepiti	VERB	DDDS|okrepiti|VERB|1	povečati aktivnost
okrepiti	VERB	DDDS|okrepiti|VERB|2	o naravnih pojavih
okrepiti	VERB	DDDS|okrepiti|VERB|3	zvišati finančno vrednost
okrepiti	VERB	DDDS|okrepiti|VERB|4	izboljšati stabilnost; ojačati
okrepiti	VERB	DDDS|okrepiti|VERB|5	o izboljšanju stanja ali lastnosti
okrepiti	VERB	DDDS|okrepiti|VERB|6	izboljšati delovanje telesa
okrepiti	VERB	DDDS|okrepiti|VERB|7	o čustvih in odnosih
okrepiti	VERB	DDDS|okrepiti|VERB|8	povečati intenzivnost
okrepiti	VERB	DDDS|okrepiti|VERB|9	o izboljšanju osebja
peti	VERB	DDDS|peti|VERB|1	govoriti
peti	VERB	DDDS|peti|VERB|2	pripovedovati v pesmi
peti	VERB	DDDS|peti|VERB|3	oblikovati melodijo z glasom
peti	VERB	DDDS|peti|VERB|4	pesniti
peti	VERB	DDDS|peti|VERB|5	o uporabi
peti	VERB	DDDS|peti|VERB|6	o vzbujanju pozornosti
peti	VERB	DDDS|peti|VERB|7	izvajati pesem
peti	VERB	DDDS|peti|VERB|8	oddajati zvoke
peti	VERB	DDDS|peti|VERB|9	o oglašanju živali
peti	ADJ	DDDS|peti|ADJ|1	o zaporednem mestu
peti	ADJ	DDDS|peti|ADJ|2	o mestu uvrstitve
peti	ADJ	DDDS|peti|ADJ|3	o uri v dnevu
postaja	NOUN	DDDS|postaja|NOUN|1	elektronska naprava
postaja	NOUN	DDDS|postaja|NOUN|2	raziskovalna ustanova
postaja	NOUN	DDDS|postaja|NOUN|3	o radiu in televiziji
postaja	NOUN	DDDS|postaja|NOUN|4	objekt v vesolju
postaja	NOUN	DDDS|postaja|NOUN|5	v računalništvu
postaja	NOUN	DDDS|postaja|NOUN|6	objekt za potnike
postaja	NOUN	DDDS|postaja|NOUN|7	postajališče na progi
postaja	NOUN	DDDS|postaja|NOUN|8	točka v življenju
prevoziti	VERB	DDDS|prevoziti|VERB|1	prepotovati
prevoziti	VERB	DDDS|prevoziti|VERB|2	prečkati
prevoziti	VERB	DDDS|prevoziti|VERB|3	o prekršku
prevoziti	VERB	DDDS|prevoziti|VERB|4	povoziti; zapeljati čez
prevoziti	VERB	DDDS|prevoziti|VERB|5	opraviti vožnjo
prevoziti	VERB	DDDS|prevoziti|VERB|6	o pogosti oz. ponavljajoči vožnji
prevoziti	VERB	DDDS|prevoziti|VERB|7	o izvajanju vožnje
prevoziti	VERB	DDDS|prevoziti|VERB|8	prepeljati
sam	ADJ	DDDS|sam|ADJ|1	brez zunanjega vpliva
sam	ADJ	DDDS|sam|ADJ|2	o osebi
sam	ADJ	DDDS|sam|ADJ|3	brez pomoči ali sodelovanja drugih
sam	ADJ	DDDS|sam|ADJ|4	o odsotnosti omejitve
sam	ADJ	DDDS|sam|ADJ|5	o poudarjanju bistva povedanega
sam	ADJ	DDDS|sam|ADJ|6	o poudarjanju odnosa do osebka
sam	ADJ	DDDS|sam|ADJ|7	o poudarjanju izvajalca ali uporabnika
sam	ADJ	DDDS|sam|ADJ|8	o popolni omejitvi na navedeno
sam	ADJ	DDDS|sam|ADJ|9	ki nima drugih ljudi
točka	NOUN	DDDS|točka|NOUN|1	funkcijsko mesto
točka	NOUN	DDDS|točka|NOUN|2	del dnevnega reda
točka	NOUN	DDDS|točka|NOUN|3	mesto dogajanja ali izvajanja dejavnosti
točka	NOUN	DDDS|točka|NOUN|4	o lastnosti območja
točka	NOUN	DDDS|točka|NOUN|5	dejstvo
točka	NOUN	DDDS|točka|NOUN|6	v geometriji
točka	NOUN	DDDS|točka|NOUN|7	o vrednotenju dosežka
točka	NOUN	DDDS|točka|NOUN|8	o poteku dogajanja
ura	NOUN	DDDS|ura|NOUN|1	v šoli
ura	NOUN	DDDS|ura|NOUN|2	o točnem času
ura	NOUN	DDDS|ura|NOUN|3	o izvajanju dejavnosti
ura	NOUN	DDDS|ura|NOUN|4	o delu dneva
ura	NOUN	DDDS|ura|NOUN|5	o času, razdeljenem na 24 ur
ura	NOUN	DDDS|ura|NOUN|6	merska enota; o časovnem obdobju
ura	NOUN	DDDS|ura|NOUN|7	merilna naprava
ura	NOUN	DDDS|ura|NOUN|8	o časovnem obdobju
ura	NOUN	DDDS|ura|NOUN|9	o delovniku
čist	ADJ	DDDS|čist|ADJ|1	o bistvenem ali aktivnem delu česa
čist	ADJ	DDDS|čist|ADJ|2	z moralnega vidika
čist	ADJ	DDDS|čist|ADJ|3	o papirju
čist	ADJ	DDDS|čist|ADJ|4	brez uporabe prepovedanih substanc
čist	ADJ	DDDS|čist|ADJ|5	brez primesi
čist	ADJ	DDDS|čist|ADJ|6	neonesnažen
čist	ADJ	DDDS|čist|ADJ|7	brez nepotrebnega razmišljanja
čist	ADJ	DDDS|čist|ADJ|8	enostaven, preprost - brez okrasja
čist	ADJ	DDDS|čist|ADJ|9	okolju prijazen
čist	ADJ	DDDS|čist|ADJ|10	jasen, enoznačen
čist	ADJ	DDDS|čist|ADJ|11	o visoki stopnji
čist	ADJ	DDDS|čist|ADJ|12	o zakonitem delovanju
čist	ADJ	DDDS|čist|ADJ|13	v katerega se jasno vidi
čist	ADJ	DDDS|čist|ADJ|14	ki ni umazan
čist	ADJ	DDDS|čist|ADJ|15	o kvaliteti
čist	ADJ	DDDS|čist|ADJ|16	o definiranem vonju ali okusu
čist	ADJ	DDDS|čist|ADJ|17	ki nima tujih prvin
čist	ADJ	DDDS|čist|ADJ|18	brez greha; versko zgleden
čist	ADJ	DDDS|čist|ADJ|19	brez napak
čist	ADJ	DDDS|čist|ADJ|20	o vrednosti
čist	ADJ	DDDS|čist|ADJ|21	ki ne vključuje drugega
čist	ADJ	DDDS|čist|ADJ|22	brez ovir
čist	ADJ	DDDS|čist|ADJ|23	brez prekrškov
